model,mode,image,n_gt,n_det25,tp25,fp25
quad_rebal,color,DT (379).jpg,1,0,0,0
quad_rebal,color,DT (243).jpg,1,0,0,0
quad_rebal,color,DT (190).jpg,1,1,0,1
quad_rebal,color,DT (208).jpg,1,0,0,0
quad_rebal,color,DT (323).jpg,1,1,0,1
quad_rebal,color,DT (403).jpg,1,0,0,0
quad_rebal,color,DT (259).jpg,1,0,0,0
quad_rebal,color,DT (163).jpg,1,0,0,0
quad_rebal,color,DT (169).jpg,1,0,0,0
quad_rebal,color,DT (76).jpg,1,0,0,0
quad_rebal,color,DT (51).jpg,1,0,0,0
quad_rebal,color,DT (239).jpg,1,0,0,0
quad_rebal,color,DT (126).jpg,1,0,0,0
quad_rebal,color,DT (391).jpg,1,0,0,0
quad_rebal,color,DT (121).jpg,1,0,0,0
quad_rebal,color,DT (24).jpg,1,0,0,0
quad_rebal,color,DT (313).jpg,1,0,0,0
quad_rebal,color,BT (112).jpg,0,0,0,0
quad_rebal,color,BT (177).jpg,0,4,0,4
quad_rebal,color,BT (192).jpg,0,3,0,3
quad_rebal,color,BT (21).jpg,0,0,0,0
quad_rebal,color,BT (266).jpg,0,0,0,0
quad_rebal,color,BT (77).jpg,0,0,0,0
quad_rebal,color,BT (222).jpg,0,0,0,0
quad_rebal,color,BT (175).jpg,0,5,0,5
quad_rebal,color,BT (40).jpg,0,0,0,0
quad_rebal,color,BT (308).jpg,0,0,0,0
quad_rebal,color,BT (299).jpg,0,0,0,0
quad_rebal,color,BT (11).jpg,0,0,0,0
quad_rebal,color,BT (102).jpg,0,0,0,0
quad_rebal,color,BT (190).jpg,0,4,0,4
quad_rebal,color,BT (99).jpg,0,0,0,0
quad_rebal,color,BT (53).jpg,0,0,0,0
quad_rebal,color,BT (139).jpg,0,0,0,0
quad_rebal,color,BT (81).jpg,0,0,0,0
quad_rebal,color,BT (101).jpg,0,0,0,0
quad_rebal,color,BT (93).jpg,0,1,0,1
quad_rebal,color,BT (64).jpg,0,1,0,1
quad_rebal,color,BT (82).jpg,0,0,0,0
quad_rebal,color,BT (106).jpg,0,0,0,0
quad_rebal,color,BT (45).jpg,0,0,0,0
quad_rebal,color,BT (20).jpg,0,0,0,0
quad_rebal,color,BT (191).jpg,0,2,0,2
quad_rebal,color,BT (271).jpg,0,0,0,0
quad_rebal,color,BT (144).jpg,0,0,0,0
quad_rebal,color,BT (297).jpg,0,0,0,0
quad_rebal,color,BT (357).jpg,0,0,0,0
quad_rebal,color,BT (160).jpg,0,3,0,3
quad_rebal,color,BT (41).jpg,0,0,0,0
quad_rebal,color,BT (87).jpg,0,0,0,0
quad_rebal,color,BT (290).jpg,0,0,0,0
quad_rebal,color,BT (256).jpg,0,1,0,1
quad_rebal,color,BT (37).jpg,0,0,0,0
quad_rebal,color,BT (165).jpg,0,6,0,6
quad_rebal,color,BT (321).jpg,0,3,0,3
quad_rebal,color,BT (143).jpg,0,0,0,0
quad_rebal,color,BT (294).jpg,0,0,0,0
quad_rebal,color,BT (3).jpg,0,0,0,0
quad_rebal,color,BT (27).jpg,0,0,0,0
quad_rebal,color,BT (137).jpg,0,0,0,0
quad_rebal,color,BT (348).jpg,0,1,0,1
quad_rebal,color,BT (298).jpg,0,0,0,0
quad_rebal,color,BT (72).jpg,0,0,0,0
quad_rebal,color,BT (231).jpg,0,0,0,0
quad_rebal,color,BT (79).jpg,0,0,0,0
quad_rebal,color,BT (293).jpg,0,0,0,0
quad_rebal,color,BT (284).jpg,0,0,0,0
quad_rebal,color,BT (225).jpg,0,0,0,0
quad_rebal,color,BT (334).jpg,0,2,0,2
quad_rebal,color,BT (161).jpg,0,3,0,3
quad_rebal,color,BT (286).jpg,0,0,0,0
quad_rebal,color,BT (170).jpg,0,4,0,4
quad_rebal,color,BT (218).jpg,0,0,0,0
quad_rebal,color,BT (344).jpg,0,1,0,1
quad_rebal,color,BT (282).jpg,0,0,0,0
quad_rebal,color,BT (86).jpg,0,0,0,0
quad_rebal,color,BT (233).jpg,0,0,0,0
quad_rebal,color,BT (107).jpg,0,0,0,0
quad_rebal,color,BT (341).jpg,0,1,0,1
quad_rebal,color,BT (13).jpg,0,0,0,0
quad_rebal,color,BT (322).jpg,0,2,0,2
quad_rebal,color,BT (244).jpg,0,0,0,0
quad_rebal,color,BT (25).jpg,0,0,0,0
quad_rebal,color,BT (123).jpg,0,0,0,0
quad_rebal,color,BT (211).jpg,0,1,0,1
quad_rebal,color,BT (207).jpg,0,0,0,0
quad_rebal,color,BT (178).jpg,0,4,0,4
quad_rebal,color,BT (33).jpg,0,0,0,0
quad_rebal,color,BT (188).jpg,0,3,0,3
quad_rebal,color,BT (217).jpg,0,1,0,1
quad_rebal,color,BT (154).jpg,0,2,0,2
quad_rebal,color,BT (32).jpg,0,0,0,0
quad_rebal,color,BT (260).jpg,0,0,0,0
quad_rebal,color,BT (88).jpg,0,0,0,0
quad_rebal,color,BT (242).jpg,0,0,0,0
quad_rebal,color,BT (350).jpg,0,1,0,1
quad_rebal,color,BT (97).jpg,0,1,0,1
quad_rebal,color,BT (36).jpg,0,0,0,0
quad_rebal,color,BT (52).jpg,0,0,0,0
quad_rebal,color,BT (119).jpg,0,0,0,0
quad_rebal,color,BT (70).jpg,0,0,0,0
quad_rebal,color,BT (193).jpg,0,2,0,2
quad_rebal,color,BT (85).jpg,0,0,0,0
quad_rebal,color,BT (356).jpg,0,0,0,0
quad_rebal,color,BT (228).jpg,0,0,0,0
quad_rebal,color,BT (24).jpg,0,0,0,0
quad_rebal,color,BT (249).jpg,0,1,0,1
quad_rebal,color,BT (354).jpg,0,1,0,1
quad_rebal,color,BT (163).jpg,0,5,0,5
quad_rebal,color,BT (111).jpg,0,0,0,0
quad_rebal,color,BT (130).jpg,0,0,0,0
quad_rebal,color,BT (110).jpg,0,0,0,0
quad_rebal,color,BT (312).jpg,0,0,0,0
quad_rebal,color,BT (304).jpg,0,0,0,0
quad_rebal,color,BT (224).jpg,0,0,0,0
quad_rebal,color,BT (317).jpg,0,2,0,2
quad_rebal,color,BT (2).jpg,0,0,0,0
quad_rebal,color,BT (90).jpg,0,1,0,1
quad_rebal,color,BT (200).jpg,0,3,0,3
quad_rebal,color,BT (39).jpg,0,0,0,0
quad_rebal,color,BT (29).jpg,0,0,0,0
quad_rebal,color,BT (323).jpg,0,3,0,3
quad_rebal,color,BT (274).jpg,0,0,0,0
quad_rebal,color,BT (262).jpg,0,0,0,0
quad_rebal,color,BT (142).jpg,0,0,0,0
quad_rebal,color,BT (246).jpg,0,0,0,0
quad_rebal,color,BT (351).jpg,0,2,0,2
quad_rebal,color,BT (204).jpg,0,0,0,0
quad_rebal,color,BT (223).jpg,0,0,0,0
quad_rebal,color,BT (227).jpg,0,0,0,0
quad_rebal,color,BT (345).jpg,0,1,0,1
quad_rebal,color,BT (89).jpg,0,0,0,0
quad_rebal,color,BT (324).jpg,0,2,0,2
quad_rebal,color,BT (6).jpg,0,0,0,0
quad_rebal,color,BT (172).jpg,0,4,0,4
quad_rebal,color,BT (212).jpg,0,0,0,0
quad_rebal,color,BT (148).jpg,0,0,0,0
quad_rebal,color,BT (240).jpg,0,0,0,0
quad_rebal,color,BT (358).jpg,0,0,0,0
quad_rebal,color,BT (205).jpg,0,0,0,0
quad_rebal,color,BT (285).jpg,0,0,0,0
quad_rebal,color,BT (245).jpg,0,0,0,0
quad_rebal,color,BT (162).jpg,0,5,0,5
quad_rebal,color,BT (329).jpg,0,1,0,1
quad_rebal,color,BT (220).jpg,0,0,0,0
quad_rebal,color,BT (328).jpg,0,2,0,2
quad_rebal,color,BT (267).jpg,0,0,0,0
quad_rebal,color,BT (335).jpg,0,2,0,2
quad_rebal,color,BT (19).jpg,0,0,0,0
quad_rebal,color,BT (103).jpg,0,1,0,1
quad_rebal,color,BT (247).jpg,0,0,0,0
quad_rebal,color,BT (327).jpg,0,3,0,3
quad_rebal,color,BT (8).jpg,0,0,0,0
quad_rebal,color,BT (185).jpg,0,3,0,3
quad_rebal,color,BT (241).jpg,0,0,0,0
quad_rebal,color,BT (255).jpg,0,1,0,1
quad_rebal,color,BT (153).jpg,0,2,0,2
quad_rebal,color,BT (96).jpg,0,0,0,0
quad_rebal,color,BT (58).jpg,0,0,0,0
quad_rebal,color,BT (171).jpg,0,2,0,2
quad_rebal,color,BT (150).jpg,0,2,0,2
quad_rebal,color,BT (128).jpg,0,0,0,0
quad_rebal,color,BT (30).jpg,0,0,0,0
quad_rebal,color,BT (336).jpg,0,2,0,2
quad_rebal,color,BT (135).jpg,0,0,0,0
quad_rebal,color,BT (301).jpg,0,0,0,0
quad_rebal,color,BT (71).jpg,0,0,0,0
quad_rebal,gray,DT (165).jpg,1,0,0,0
quad_rebal,gray,DT (19).jpg,1,0,0,0
quad_rebal,gray,DT (526).jpg,1,0,0,0
quad_rebal,gray,DT (151).jpg,1,0,0,0
quad_rebal,gray,DT (276).jpg,1,0,0,0
quad_rebal,gray,DT (528).jpg,1,0,0,0
quad_rebal,gray,DT (22).jpg,1,0,0,0
quad_rebal,gray,DT (56).jpg,1,0,0,0
quad_rebal,gray,DT (229).jpg,1,0,0,0
quad_rebal,gray,DT (366).jpg,1,0,0,0
quad_rebal,gray,DT (387).jpg,1,0,0,0
quad_rebal,gray,DT (218).jpg,1,0,0,0
quad_rebal,gray,DT (160).jpg,1,0,0,0
quad_rebal,gray,DT (295).jpg,1,0,0,0
quad_rebal,gray,DT (356).jpg,1,0,0,0
quad_rebal,gray,DT (281).jpg,1,0,0,0
quad_rebal,gray,DT (180).jpg,1,0,0,0
quad_rebal,gray,DT (114).jpg,1,0,0,0
quad_rebal,gray,DT (506).jpg,1,4,0,4
quad_rebal,gray,DT (459).jpg,1,0,0,0
quad_rebal,gray,DT (343).jpg,1,0,0,0
quad_rebal,gray,DT (237).jpg,1,0,0,0
quad_rebal,gray,DT (122).jpg,1,0,0,0
quad_rebal,gray,DT (194).jpg,1,0,0,0
quad_rebal,gray,DT (27).jpg,1,0,0,0
quad_rebal,gray,DT (351).jpg,1,0,0,0
quad_rebal,gray,DT (260).jpg,1,0,0,0
quad_rebal,gray,DT (283).jpg,1,0,0,0
quad_rebal,gray,DT (234).jpg,1,0,0,0
quad_rebal,gray,DT (400).jpg,1,0,0,0
quad_rebal,gray,DT (197).jpg,1,0,0,0
quad_rebal,gray,DT (401).jpg,1,0,0,0
quad_rebal,gray,DT (15).jpg,1,0,0,0
quad_rebal,gray,DT (40).jpg,1,0,0,0
quad_rebal,gray,DT (26).jpg,1,0,0,0
quad_rebal,gray,DT (450).jpg,1,0,0,0
quad_rebal,gray,DT (399).jpg,1,0,0,0
quad_rebal,gray,DT (215).jpg,1,0,0,0
quad_rebal,gray,DT (272).jpg,1,0,0,0
quad_rebal,gray,DT (211).jpg,1,0,0,0
quad_rebal,gray,DT (240).jpg,1,0,0,0
quad_rebal,gray,DT (311).jpg,1,0,0,0
quad_rebal,gray,DT (236).jpg,1,0,0,0
quad_rebal,gray,DT (53).jpg,1,0,0,0
quad_rebal,gray,DT (221).jpg,1,0,0,0
quad_rebal,gray,DT (417).jpg,1,0,0,0
quad_rebal,gray,DT (318).jpg,1,0,0,0
quad_rebal,gray,DT (380).jpg,1,0,0,0
quad_rebal,gray,DT (64).jpg,1,0,0,0
quad_rebal,gray,DT (203).jpg,1,0,0,0
quad_rebal,gray,DT (353).jpg,1,0,0,0
quad_rebal,gray,DT (37).jpg,1,0,0,0
quad_rebal,gray,DT (376).jpg,1,0,0,0
quad_rebal,gray,DT (451).jpg,1,0,0,0
quad_rebal,gray,DT (216).jpg,1,0,0,0
quad_rebal,gray,DT (302).jpg,1,0,0,0
quad_rebal,gray,DT (139).jpg,1,0,0,0
quad_rebal,gray,DT (83).jpg,1,0,0,0
quad_rebal,gray,DT (157).jpg,1,0,0,0
quad_rebal,gray,DT (359).jpg,1,0,0,0
quad_rebal,gray,DT (91).jpg,1,0,0,0
quad_rebal,gray,DT (460).jpg,1,0,0,0
quad_rebal,gray,DT (472).jpg,1,0,0,0
quad_rebal,gray,DT (120).jpg,1,0,0,0
quad_rebal,gray,DT (493).jpg,1,1,0,1
quad_rebal,gray,DT (181).jpg,1,0,0,0
quad_rebal,gray,DT (217).jpg,1,0,0,0
quad_rebal,gray,DT (444).jpg,1,0,0,0
quad_rebal,gray,DT (524).jpg,1,0,0,0
quad_rebal,gray,DT (175).jpg,1,0,0,0
quad_rebal,gray,DT (336).jpg,1,0,0,0
quad_rebal,gray,DT (123).jpg,1,0,0,0
quad_rebal,gray,DT (155).jpg,1,0,0,0
quad_rebal,gray,DT (150).jpg,1,0,0,0
quad_rebal,gray,DT (411).jpg,1,0,0,0
quad_rebal,gray,DT (268).jpg,1,0,0,0
quad_rebal,gray,DT (448).jpg,1,0,0,0
quad_rebal,gray,DT (273).jpg,1,0,0,0
quad_rebal,gray,DT (45).jpg,1,0,0,0
quad_rebal,gray,DT (10).jpg,1,0,0,0
quad_rebal,gray,DT (143).jpg,1,0,0,0
quad_rebal,gray,DT (525).jpg,1,0,0,0
quad_rebal,gray,DT (124).jpg,1,0,0,0
quad_rebal,gray,DT (269).jpg,1,0,0,0
quad_rebal,gray,DT (62).jpg,1,0,0,0
quad_rebal,gray,DT (329).jpg,1,0,0,0
quad_rebal,gray,DT (44).jpg,1,0,0,0
quad_rebal,gray,DT (69).jpg,1,0,0,0
quad_rebal,gray,DT (277).jpg,1,0,0,0
quad_rebal,gray,DT (507).jpg,1,4,0,4
quad_rebal,gray,DT (294).jpg,1,0,0,0
quad_rebal,gray,DT (301).jpg,1,0,0,0
quad_rebal,gray,DT (458).jpg,1,0,0,0
quad_rebal,gray,DT (439).jpg,1,0,0,0
quad_rebal,gray,DT (496).jpg,1,1,0,1
quad_rebal,gray,DT (406).jpg,1,0,0,0
quad_rebal,gray,DT (314).jpg,1,0,0,0
quad_rebal,gray,DT (251).jpg,1,0,0,0
quad_rebal,gray,DT (285).jpg,1,0,0,0
quad_rebal,gray,DT (397).jpg,1,0,0,0
quad_rebal,gray,DT (504).jpg,1,2,0,2
quad_rebal,gray,DT (111).jpg,1,0,0,0
quad_rebal,gray,DT (491).jpg,1,0,0,0
quad_rebal,gray,DT (112).jpg,1,0,0,0
quad_rebal,gray,DT (433).jpg,1,0,0,0
quad_rebal,gray,DT (192).jpg,1,0,0,0
quad_rebal,gray,DT (299).jpg,1,0,0,0
quad_rebal,gray,DT (138).jpg,1,0,0,0
quad_rebal,gray,DT (363).jpg,1,0,0,0
quad_rebal,gray,DT (213).jpg,1,0,0,0
quad_rebal,gray,DT (322).jpg,1,0,0,0
quad_rebal,gray,DT (66).jpg,1,0,0,0
quad_rebal,gray,DT (410).jpg,1,0,0,0
quad_rebal,gray,DT (235).jpg,1,0,0,0
quad_rebal,gray,DT (205).jpg,1,0,0,0
quad_rebal,gray,DT (59).jpg,1,0,0,0
quad_rebal,gray,DT (288).jpg,1,0,0,0
quad_rebal,gray,DT (377).jpg,1,0,0,0
quad_rebal,gray,DT (28).jpg,1,0,0,0
quad_rebal,gray,DT (224).jpg,1,0,0,0
quad_rebal,gray,DT (92).jpg,1,0,0,0
quad_rebal,gray,DT (247).jpg,1,0,0,0
quad_rebal,gray,DT (198).jpg,1,0,0,0
quad_rebal,gray,DT (119).jpg,1,0,0,0
quad_rebal,gray,DT (421).jpg,1,0,0,0
quad_rebal,gray,DT (513).jpg,1,0,0,0
quad_rebal,gray,DT (441).jpg,1,0,0,0
quad_rebal,gray,DT (405).jpg,1,0,0,0
quad_rebal,gray,DT (333).jpg,1,0,0,0
quad_rebal,gray,DT (335).jpg,1,0,0,0
quad_rebal,gray,DT (78).jpg,1,0,0,0
quad_rebal,gray,DT (33).jpg,1,0,0,0
quad_rebal,gray,DT (292).jpg,1,0,0,0
quad_rebal,gray,DT (435).jpg,1,0,0,0
quad_rebal,gray,DT (490).jpg,1,0,0,0
quad_rebal,gray,DT (230).jpg,1,0,0,0
quad_rebal,gray,DT (338).jpg,1,0,0,0
quad_rebal,gray,DT (266).jpg,1,0,0,0
quad_rebal,gray,DT (357).jpg,1,0,0,0
quad_rebal,gray,DT (305).jpg,1,0,0,0
quad_rebal,gray,DT (31).jpg,1,0,0,0
quad_rebal,gray,DT (99).jpg,1,0,0,0
quad_rebal,gray,DT (398).jpg,1,0,0,0
quad_rebal,gray,DT (432).jpg,1,0,0,0
quad_rebal,gray,DT (176).jpg,1,0,0,0
quad_rebal,gray,DT (347).jpg,1,1,0,1
quad_rebal,gray,DT (133).jpg,1,0,0,0
quad_rebal,gray,DT (388).jpg,1,0,0,0
quad_rebal,gray,DT (100).jpg,1,0,0,0
quad_rebal,gray,DT (418).jpg,1,0,0,0
quad_rebal,gray,DT (518).jpg,1,0,0,0
quad_rebal,gray,DT (147).jpg,1,0,0,0
quad_rebal,gray,DT (462).jpg,1,0,0,0
quad_rebal,gray,DT (222).jpg,1,0,0,0
quad_rebal,gray,DT (483).jpg,1,0,0,0
quad_rebal,gray,DT (2).jpg,1,0,0,0
quad_rebal,gray,DT (204).jpg,1,0,0,0
quad_rebal,gray,DT (479).jpg,1,0,0,0
quad_rebal,gray,DT (275).jpg,1,0,0,0
quad_rebal,gray,DT (257).jpg,1,0,0,0
quad_rebal,gray,DT (494).jpg,1,2,0,2
quad_rebal,gray,DT (183).jpg,1,0,0,0
quad_rebal,gray,DT (298).jpg,1,0,0,0
quad_rebal,gray,DT (9).jpg,1,0,0,0
quad_rebal,gray,DT (89).jpg,1,0,0,0
quad_rebal,gray,DT (146).jpg,1,0,0,0
quad_rebal,gray,DT (466).jpg,1,0,0,0
quad_rebal,gray,DT (108).jpg,1,0,0,0
quad_rebal,gray,DT (102).jpg,1,0,0,0
quad_rebal,gray,DT (423).jpg,1,0,0,0
quad_rebal,gray,DT (134).jpg,1,0,0,0
quad_rebal,gray,DT (372).jpg,1,0,0,0
quad_rebal,gray,DT (179).jpg,1,0,0,0
quad_rebal,gray,DT (248).jpg,1,0,0,0
quad_rebal,gray,DT (282).jpg,1,0,0,0
quad_rebal,gray,DT (374).jpg,1,0,0,0
quad_rebal,gray,DT (250).jpg,1,0,0,0
quad_rebal,gray,DT (13).jpg,1,0,0,0
quad_rebal,gray,DT (158).jpg,1,0,0,0
quad_rebal,gray,DT (369).jpg,1,0,0,0
quad_rebal,gray,DT (202).jpg,1,0,0,0
quad_rebal,gray,DT (162).jpg,1,0,0,0
quad_rebal,gray,DT (103).jpg,1,0,0,0
quad_rebal,gray,DT (379).jpg,1,0,0,0
quad_rebal,gray,DT (243).jpg,1,0,0,0
quad_rebal,gray,DT (190).jpg,1,0,0,0
quad_rebal,gray,DT (208).jpg,1,0,0,0
quad_rebal,gray,DT (323).jpg,1,0,0,0
quad_rebal,gray,DT (403).jpg,1,0,0,0
quad_rebal,gray,DT (259).jpg,1,0,0,0
quad_rebal,gray,DT (163).jpg,1,0,0,0
quad_rebal,gray,DT (169).jpg,1,0,0,0
quad_rebal,gray,DT (76).jpg,1,0,0,0
quad_rebal,gray,DT (51).jpg,1,0,0,0
quad_rebal,gray,DT (239).jpg,1,0,0,0
quad_rebal,gray,DT (126).jpg,1,0,0,0
quad_rebal,gray,DT (391).jpg,1,0,0,0
quad_rebal,gray,DT (121).jpg,1,0,0,0
quad_rebal,gray,DT (24).jpg,1,0,0,0
quad_rebal,gray,DT (313).jpg,1,0,0,0
quad_rebal,gray,BT (112).jpg,0,0,0,0
quad_rebal,gray,BT (177).jpg,0,0,0,0
quad_rebal,gray,BT (192).jpg,0,0,0,0
quad_rebal,gray,BT (21).jpg,0,0,0,0
quad_rebal,gray,BT (266).jpg,0,0,0,0
quad_rebal,gray,BT (77).jpg,0,0,0,0
quad_rebal,gray,BT (222).jpg,0,0,0,0
quad_rebal,gray,BT (175).jpg,0,0,0,0
quad_rebal,gray,BT (40).jpg,0,0,0,0
quad_rebal,gray,BT (308).jpg,0,0,0,0
quad_rebal,gray,BT (299).jpg,0,0,0,0
quad_rebal,gray,BT (11).jpg,0,0,0,0
quad_rebal,gray,BT (102).jpg,0,0,0,0
quad_rebal,gray,BT (190).jpg,0,0,0,0
quad_rebal,gray,BT (99).jpg,0,0,0,0
quad_rebal,gray,BT (53).jpg,0,0,0,0
quad_rebal,gray,BT (139).jpg,0,0,0,0
quad_rebal,gray,BT (81).jpg,0,0,0,0
quad_rebal,gray,BT (101).jpg,0,0,0,0
quad_rebal,gray,BT (93).jpg,0,1,0,1
quad_rebal,gray,BT (64).jpg,0,1,0,1
quad_rebal,gray,BT (82).jpg,0,0,0,0
quad_rebal,gray,BT (106).jpg,0,0,0,0
quad_rebal,gray,BT (45).jpg,0,0,0,0
quad_rebal,gray,BT (20).jpg,0,0,0,0
quad_rebal,gray,BT (191).jpg,0,0,0,0
quad_rebal,gray,BT (271).jpg,0,0,0,0
quad_rebal,gray,BT (144).jpg,0,0,0,0
quad_rebal,gray,BT (297).jpg,0,0,0,0
quad_rebal,gray,BT (357).jpg,0,0,0,0
quad_rebal,gray,BT (160).jpg,0,0,0,0
quad_rebal,gray,BT (41).jpg,0,0,0,0
quad_rebal,gray,BT (87).jpg,0,0,0,0
quad_rebal,gray,BT (290).jpg,0,0,0,0
quad_rebal,gray,BT (256).jpg,0,1,0,1
quad_rebal,gray,BT (37).jpg,0,0,0,0
quad_rebal,gray,BT (165).jpg,0,0,0,0
quad_rebal,gray,BT (321).jpg,0,0,0,0
quad_rebal,gray,BT (143).jpg,0,0,0,0
quad_rebal,gray,BT (294).jpg,0,0,0,0
quad_rebal,gray,BT (3).jpg,0,0,0,0
quad_rebal,gray,BT (27).jpg,0,0,0,0
quad_rebal,gray,BT (137).jpg,0,0,0,0
quad_rebal,gray,BT (348).jpg,0,0,0,0
quad_rebal,gray,BT (298).jpg,0,0,0,0
quad_rebal,gray,BT (72).jpg,0,0,0,0
quad_rebal,gray,BT (231).jpg,0,0,0,0
quad_rebal,gray,BT (79).jpg,0,0,0,0
quad_rebal,gray,BT (293).jpg,0,0,0,0
quad_rebal,gray,BT (284).jpg,0,0,0,0
quad_rebal,gray,BT (225).jpg,0,0,0,0
quad_rebal,gray,BT (334).jpg,0,0,0,0
quad_rebal,gray,BT (161).jpg,0,0,0,0
quad_rebal,gray,BT (286).jpg,0,0,0,0
quad_rebal,gray,BT (170).jpg,0,0,0,0
quad_rebal,gray,BT (218).jpg,0,0,0,0
quad_rebal,gray,BT (344).jpg,0,0,0,0
quad_rebal,gray,BT (282).jpg,0,0,0,0
quad_rebal,gray,BT (86).jpg,0,0,0,0
quad_rebal,gray,BT (233).jpg,0,0,0,0
quad_rebal,gray,BT (107).jpg,0,0,0,0
quad_rebal,gray,BT (341).jpg,0,0,0,0
quad_rebal,gray,BT (13).jpg,0,0,0,0
quad_rebal,gray,BT (322).jpg,0,0,0,0
quad_rebal,gray,BT (244).jpg,0,0,0,0
quad_rebal,gray,BT (25).jpg,0,0,0,0
quad_rebal,gray,BT (123).jpg,0,0,0,0
quad_rebal,gray,BT (211).jpg,0,0,0,0
quad_rebal,gray,BT (207).jpg,0,0,0,0
quad_rebal,gray,BT (178).jpg,0,0,0,0
quad_rebal,gray,BT (33).jpg,0,0,0,0
quad_rebal,gray,BT (188).jpg,0,0,0,0
quad_rebal,gray,BT (217).jpg,0,0,0,0
quad_rebal,gray,BT (154).jpg,0,0,0,0
quad_rebal,gray,BT (32).jpg,0,0,0,0
quad_rebal,gray,BT (260).jpg,0,0,0,0
quad_rebal,gray,BT (88).jpg,0,0,0,0
quad_rebal,gray,BT (242).jpg,0,0,0,0
quad_rebal,gray,BT (350).jpg,0,0,0,0
quad_rebal,gray,BT (97).jpg,0,0,0,0
quad_rebal,gray,BT (36).jpg,0,0,0,0
quad_rebal,gray,BT (52).jpg,0,0,0,0
quad_rebal,gray,BT (119).jpg,0,0,0,0
quad_rebal,gray,BT (70).jpg,0,0,0,0
quad_rebal,gray,BT (193).jpg,0,0,0,0
quad_rebal,gray,BT (85).jpg,0,0,0,0
quad_rebal,gray,BT (356).jpg,0,0,0,0
quad_rebal,gray,BT (228).jpg,0,0,0,0
quad_rebal,gray,BT (24).jpg,0,0,0,0
quad_rebal,gray,BT (249).jpg,0,0,0,0
quad_rebal,gray,BT (354).jpg,0,1,0,1
quad_rebal,gray,BT (163).jpg,0,0,0,0
quad_rebal,gray,BT (111).jpg,0,0,0,0
quad_rebal,gray,BT (130).jpg,0,0,0,0
quad_rebal,gray,BT (110).jpg,0,0,0,0
quad_rebal,gray,BT (312).jpg,0,0,0,0
quad_rebal,gray,BT (304).jpg,0,0,0,0
quad_rebal,gray,BT (224).jpg,0,0,0,0
quad_rebal,gray,BT (317).jpg,0,0,0,0
quad_rebal,gray,BT (2).jpg,0,0,0,0
quad_rebal,gray,BT (90).jpg,0,1,0,1
quad_rebal,gray,BT (200).jpg,0,0,0,0
quad_rebal,gray,BT (39).jpg,0,0,0,0
quad_rebal,gray,BT (29).jpg,0,0,0,0
quad_rebal,gray,BT (323).jpg,0,0,0,0
quad_rebal,gray,BT (274).jpg,0,0,0,0
quad_rebal,gray,BT (262).jpg,0,0,0,0
quad_rebal,gray,BT (142).jpg,0,0,0,0
quad_rebal,gray,BT (246).jpg,0,0,0,0
quad_rebal,gray,BT (351).jpg,0,0,0,0
quad_rebal,gray,BT (204).jpg,0,0,0,0
quad_rebal,gray,BT (223).jpg,0,0,0,0
quad_rebal,gray,BT (227).jpg,0,0,0,0
quad_rebal,gray,BT (345).jpg,0,0,0,0
quad_rebal,gray,BT (89).jpg,0,0,0,0
quad_rebal,gray,BT (324).jpg,0,0,0,0
quad_rebal,gray,BT (6).jpg,0,0,0,0
quad_rebal,gray,BT (172).jpg,0,0,0,0
quad_rebal,gray,BT (212).jpg,0,0,0,0
quad_rebal,gray,BT (148).jpg,0,0,0,0
quad_rebal,gray,BT (240).jpg,0,0,0,0
quad_rebal,gray,BT (358).jpg,0,0,0,0
quad_rebal,gray,BT (205).jpg,0,0,0,0
quad_rebal,gray,BT (285).jpg,0,0,0,0
quad_rebal,gray,BT (245).jpg,0,0,0,0
quad_rebal,gray,BT (162).jpg,0,0,0,0
quad_rebal,gray,BT (329).jpg,0,0,0,0
quad_rebal,gray,BT (220).jpg,0,0,0,0
quad_rebal,gray,BT (328).jpg,0,0,0,0
quad_rebal,gray,BT (267).jpg,0,0,0,0
quad_rebal,gray,BT (335).jpg,0,0,0,0
quad_rebal,gray,BT (19).jpg,0,0,0,0
quad_rebal,gray,BT (103).jpg,0,0,0,0
quad_rebal,gray,BT (247).jpg,0,0,0,0
quad_rebal,gray,BT (327).jpg,0,0,0,0
quad_rebal,gray,BT (8).jpg,0,0,0,0
quad_rebal,gray,BT (185).jpg,0,0,0,0
quad_rebal,gray,BT (241).jpg,0,0,0,0
quad_rebal,gray,BT (255).jpg,0,1,0,1
quad_rebal,gray,BT (153).jpg,0,0,0,0
quad_rebal,gray,BT (96).jpg,0,0,0,0
quad_rebal,gray,BT (58).jpg,0,0,0,0
quad_rebal,gray,BT (171).jpg,0,0,0,0
quad_rebal,gray,BT (150).jpg,0,0,0,0
quad_rebal,gray,BT (128).jpg,0,0,0,0
quad_rebal,gray,BT (30).jpg,0,0,0,0
quad_rebal,gray,BT (336).jpg,0,0,0,0
quad_rebal,gray,BT (135).jpg,0,0,0,0
quad_rebal,gray,BT (301).jpg,0,0,0,0
quad_rebal,gray,BT (71).jpg,0,0,0,0
yolo11x_mit,color,DT (165).jpg,1,1,1,0
yolo11x_mit,color,DT (19).jpg,1,1,1,0
yolo11x_mit,color,DT (526).jpg,1,2,0,2
yolo11x_mit,color,DT (151).jpg,1,1,1,0
yolo11x_mit,color,DT (276).jpg,1,1,1,0
yolo11x_mit,color,DT (528).jpg,1,1,0,1
